,episode,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0,1.0,0.06,3.2276126478769456e-10,3.902225249813628e-09,0.9825356591989921,0.0003815448114883324,6.28313263558044,0.0,3.400483073618866e-08,3.2349188047399083e-07,-0.5822433583044012,0.01674418471231401,-0.002693763586770564,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
1,1.0,0.12000000000000001,-1.0070243252609646e-06,2.3839405079105035e-06,0.9310012337029149,0.006589886493741481,0.008272940287371355,0.0,-6.688352616704708e-05,0.0001226496793517225,-1.1359404745177244,-0.2298994440847485,0.17079561349142786,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
2,1.0,0.18,-5.307911891435522e-06,9.977322411277927e-06,0.8452213985351833,6.2763114755579075,0.01843711347634791,0.0,-6.933421265702737e-05,0.00012820291806839017,-1.724067127232861,-0.21520287757675233,0.16646600017631732,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
3,1.0,0.23999999999999996,-0.00015166583719099943,-2.8920503034258285e-05,0.7299919756589852,6.273682414161684,0.055160126312594926,0.0,-0.0057556038373042726,-0.001551631500681683,-2.1175719122010315,-0.01970788297584522,0.5113618881432579,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
4,1.0,0.3,-0.0005822844602348849,-0.00012189832664530692,0.5866351989028896,0.035188319024983095,0.09821082739263165,0.0,-0.008801259622911518,-0.0012254346479519547,-2.662069872871436,-0.6078477296399958,0.7301478268258157,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
5,1.0,0.36000000000000004,-0.0010489677111143348,-0.0002123360521923771,0.4086482863485776,6.2821473896638,0.1417860973350198,0.0,-0.006475186174983959,-0.0017037139186201714,-3.2722726579971018,-0.5966915386652986,0.717108409942812,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
6,1.0,0.4200000000000001,-0.0019870983884940317,-0.00019102595985991285,0.19812143557972292,0.18118119904411234,0.2010838169444913,0.0,-0.02575410316376267,0.005592329566236307,-3.746786710828431,-1.802339520144959,0.3386951916808498,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
7,1.0,0.48000000000000015,-0.003310146291155876,-6.058840532016252e-05,0.0,0.07424113652147124,0.22134828155634256,0.0,-0.01784231785015478,-0.0008151425839460786,-4.376827425494686,-1.758679462395313,0.3357689524135545,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
8,2.0,0.06,3.4502222996507883e-10,3.905289037726473e-09,0.9825359474256808,0.0003813125345022428,6.283128610475565,0.0,3.651546483606626e-08,3.237710551992359e-07,-0.5822337480318663,0.01673510644123301,-0.002904843458906632,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
9,2.0,0.12000000000000001,-9.951617789939422e-07,2.3651898195545925e-06,0.9309998588999621,0.006533921024557188,0.00823774528767629,0.0,-6.627472575887621e-05,0.00012160255128559707,-1.1360055718184165,-0.22901907966139584,0.17034674152407966,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
10,2.0,0.18,-5.2608981333166825e-06,9.894847504110035e-06,0.8452163781076112,6.276307902771645,0.018371574675142277,0.0,-6.881170752997186e-05,0.00012713764084212642,-1.724123574741983,-0.2143396703370788,0.16583319004671557,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
11,2.0,0.23999999999999996,-0.00015092208270932445,-2.9095209503405796e-05,0.7299689894039705,6.273526412212373,0.0551757628180809,0.0,-0.005732592112192488,-0.0015569804857276932,-2.118115162665261,-0.021253459770505537,0.5116107745533505,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
12,2.0,0.3,-0.0005801572518891073,-0.00012274449264206347,0.5865788869354159,0.03449268859689525,0.09832738025253995,0.0,-0.008778556571645947,-0.001245926449332488,-2.6626377535379366,-0.6068485835656866,0.7313195801667701,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
13,2.0,0.36000000000000004,-0.0010453943157804422,-0.00021399072984954983,0.40855775982082093,6.281510597863517,0.14197151504588668,0.0,-0.006449299790747702,-0.0017094260083068014,-3.2728451556237954,-0.5957390117435984,0.7181886926698858,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
14,2.0,0.4200000000000001,-0.00198240261403974,-0.00019502289851143004,0.19799732242296655,0.18080106546499497,0.20081263958436502,0.0,-0.025733485000194276,0.005526321553938503,-3.7473328219393833,-1.8019091945695185,0.3447286779053936,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
15,2.0,0.48000000000000015,-0.0033042896313232564,-6.813641715314333e-05,0.0,0.07388605837284956,0.22143790054424084,0.0,-0.017822796795325196,-0.0008665198273786646,-4.377395829709574,-1.758271050169706,0.34173890223185177,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
16,3.0,0.06,3.20779995657246e-10,3.9503655428102476e-09,0.9825353982020554,0.00038569192891735327,6.283132914460303,0.0,3.378570809858659e-08,3.2710049888602126e-07,-0.5822520596589416,0.016906124157179857,-0.0026791664915575696,0.0,454.042206700128,453.1073384925606,455.86544688794703,455.3730408052169
