,episode,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
74,1.0,4.499999999999992,11.545307956939375,-7.683307707783694,16.031081330412995,5.989916754640426,5.899576613877677,0.0,7.764763065482552,-5.706098383638788,4.188339788399488,-0.150181937894495,-0.043575473192342444,0.0,402.8514499245765,404.49306671263366,402.37634503411624,403.12042676139953
75,1.0,4.559999999999991,12.016588449178265,-8.031084007963626,16.279980441340467,5.980860895324701,5.896992159493591,0.0,7.944274722504811,-5.887190951444689,4.107420703112467,-0.15247084187752966,-0.04209043515996087,0.0,460.73293177368276,460.8494145939611,459.530653515178,459.3284862439808
76,1.0,4.6199999999999894,12.498759134508239,-8.390013515959431,16.52427785104133,5.971689273118553,5.894904553908063,0.0,8.127696692895421,-6.077878181436132,4.034841133442086,-0.15365001877047,-0.02318170518885604,0.0,463.3815963773828,464.8656100817153,465.9986824109933,465.88561194618364
77,1.0,4.679999999999988,12.991877347365133,-8.760558912481146,16.764087154824345,5.962627657034304,5.893236454432467,0.0,8.309118908790996,-6.274407088234331,3.9578442429876275,-0.14624401802725245,-0.039170150812890964,0.0,467.0157696699112,465.76639560877356,464.80733427797844,465.3671814080843
78,1.0,4.739999999999987,13.494239388715481,-9.141854076634672,16.995496575793005,5.95374179698446,5.891118040520762,0.0,8.436224748301836,-6.436326698901479,3.755754576049376,-0.1520844294519011,-0.02852612660092705,0.0,421.69790315675675,422.6160723581819,423.8091188100243,423.28482849568366
79,1.0,4.799999999999986,14.005385008568958,-9.533971953509274,17.217455497672788,5.944969186957149,5.890972456047596,0.0,8.601511511974772,-6.63510423058105,3.6421619800328444,-0.1364985807188972,0.02547321217666717,0.0,452.9410564860736,457.2646701705903,455.2682092923234,456.4943856043809
80,1.0,4.859999999999984,14.52731908696778,-9.938977027224137,17.434701422150745,5.936683625141626,5.892530472739939,0.0,8.79541052063819,-6.865830816439109,3.5982453183678476,-0.14148431267751746,0.026936440779460925,0.0,481.7377534638391,481.84849245208954,480.4213041763251,480.02686167732236
81,1.0,4.919999999999983,15.060083358126763,-10.357464738512778,17.647654862917094,5.928189934493661,5.893958744604845,0.0,8.96269520395698,-7.0846247459084335,3.4994361931048394,-0.14171617523587282,0.016661728911735785,0.0,464.6648968996903,463.8584748603646,465.3381675895094,465.302344547402
82,1.0,4.979999999999982,15.602374849461164,-10.78893943209138,17.85367142698033,5.919573184382479,5.894842629788823,0.0,9.113134167397824,-7.298781288826605,3.367180453586497,-0.14769868080188706,0.01056075689134012,0.0,455.00181445856543,454.5128241441086,455.20611918873726,454.7081906180118
83,1.0,5.0399999999999805,16.153829196541203,-11.233666216815717,18.052189876976257,5.9113095607299275,5.895591309714888,0.0,9.268078422885552,-7.52634168571459,3.2493038608245426,-0.1229194939826392,0.016060385330115244,0.0,460.7233742881688,461.1580274467554,461.0931309524473,463.0300421921506
84,1.0,5.099999999999979,16.71452746772452,-11.692288553217864,18.243640794896613,5.904369801174383,5.897184328735136,0.0,9.421212851418014,-7.761938957261565,3.1316696120813887,-0.10410932850277128,0.04194474167137109,0.0,462.3342349788947,464.37001902471786,462.6403625129379,464.1080142795163
85,1.0,5.159999999999978,17.28278482144656,-12.16386280335395,18.424488404318232,5.897662771401141,5.899465510223024,0.0,9.520403124872951,-7.958341589507983,2.8968742489318546,-0.1351354824599206,0.028712663206271027,0.0,421.8524562003241,420.70859611336806,423.1848555728321,420.49200126832113
86,1.0,5.219999999999977,17.856445437783638,-12.646997595081908,18.590166517547075,5.889192067312347,5.9009773058868795,0.0,9.601467959563713,-8.147407220817573,2.6260728712843764,-0.15736445388394238,0.01702765139701147,0.0,407.63836830800386,406.59255269535197,407.5472198337223,405.533523428041
87,1.0,5.279999999999975,18.43618504424907,-13.142927379810668,18.742509931905275,5.879754923632856,5.902061291764637,0.0,9.722702750843105,-8.384700608971666,2.4514005159227787,-0.15712894394125218,0.020066882242761715,0.0,442.99086335630705,443.24073829741553,443.87535776067546,443.87122287445953
88,1.0,5.339999999999974,19.02257063968572,-13.652801901337341,18.88302597671606,5.870363435886846,5.903420215623573,0.0,9.823127067448395,-8.612341488212975,2.2321234838556823,-0.155344583801282,0.027367717130892644,0.0,428.54023405165725,429.1606749511957,427.5844835817932,427.71228747147194
89,1.0,5.399999999999973,19.616424396034986,-14.178119260278834,19.013798432207576,5.861039216672829,5.905797763512965,0.0,9.971156049355589,-8.899285216949911,2.125658119678262,-0.15552190320432946,0.05687949472440502,0.0,468.92614706585,471.2145249121378,471.54720621511836,471.5121901601342
90,1.0,5.4599999999999715,20.21853990564457,-14.72041530835001,19.13691494962951,5.851597958896862,5.908611078810427,0.0,10.09854900727455,-9.178443167512036,1.9772623231827668,-0.16129145085823896,-0.005216648790137841,0.0,461.2687871513918,456.33763700589014,459.0538260008986,458.5729511488076
91,1.0,5.51999999999997,20.82809219781973,-15.27962607567996,19.250756594372614,5.842562342298445,5.908278656693554,0.0,10.219374449616838,-9.463022750274842,1.8162198873468447,-0.13498640194162223,-0.006195828711721263,0.0,456.4246957192461,456.34660886659515,456.565208706729,458.63874163807736
92,1.0,5.579999999999969,21.445699980729838,-15.857116776031699,19.356762584503652,5.834223475052866,5.907984422389244,0.0,10.366849103941677,-9.787605910257124,1.7155308286585007,-0.148476876314896,-0.002437618500929665,0.0,481.7010865541088,481.98539575138,481.7001703702453,480.66208775449047
93,1.0,5.639999999999968,22.072455520675,-16.454766626641387,19.457373716861316,5.826238255157371,5.908008295930223,0.0,10.524164587267695,-10.13495372263946,1.6360760969603403,-0.112888300701122,0.005539152255097291,0.0,492.8547627228074,493.4441788981705,491.72768546968126,494.3426788851582
94,1.0,5.699999999999966,22.706653150005256,-17.071387188780633,19.548646490158564,5.819405573319852,5.907810140223798,0.0,10.615438035061565,-10.420397669320986,1.4056078144212878,-0.1159328656743387,-0.03404226555372726,0.0,445.7849325618299,442.5373809282058,442.67528304300055,442.41295657858166
